order_id,customer_id,customer_name,restaurant,items,order_total,delivery_minutes,rating,coupon_code,status,order_date,date_format
ORD-1184,CUST-520,Laura Constantinescu,Burger Planet,Double Burger|Cheeseburger,57 RON,22,,WELCOME10,refunded,2026-04-01,YYYY-MM-DD
ORD-1185,CUST-525,Carmen Ungureanu,Taco Fiesta,Limeade|Beef Taco|Guacamole,34 RON,49,4,,completed,2026-04-18,YYYY-MM-DD
ORD-1186,CUST-504,Carmen Ungureanu,BBQ Barn,BBQ Ribs,55 RON,27,0,SAVE20,completed,2026-04-26,YYYY-MM-DD
ORD-1187,CUST-532,Cristian Matei,Dessert Den,Cheesecake|Brownie,35 RON,55,4,,completed,2026-04-08,YYYY-MM-DD
ORD-1188,CUST-539,Stefan Iorga,Salad Station,Fresh Juice,12 RON,300,4,,completed,2026-04-20,YYYY-MM-DD
ORD-1189,CUST-528,Mihai Ionescu,Salad Station,Quinoa Bowl,28 RON,40,3,LOYALTY5,completed,2026-04-02,YYYY-MM-DD
ORD-1190,CUST-538,Carmen Ungureanu,Taco Fiesta,Limeade,7 RON,,,,refunded,2026-04-05,YYYY-MM-DD
ORD-1191,CUST-549,Ana Popescu,Pizza Palace,Pepperoni Pizza,40 RON,31,,,completed,2026-04-08,YYYY-MM-DD
ORD-1192,CUST-515,Bogdan Florea,Pasta Paradise,Garlic Bread,12 RON,48,2,,completed,2026-04-22,YYYY-MM-DD
ORD-1193,CUST-533,Ruxandra Mihail,BBQ Barn,Pulled Pork|BBQ Ribs,97 RON,,,,cancelled,2026-04-29,YYYY-MM-DD
ORD-1030,CUST-526,Diana Voinea,BBQ BARN,Iced Tea|Pulled Pork,RON 48,24,4,, completed,15-04-2026,DD-MM-YYYY
ORD-1195,CUST-533,Diana Voinea,Salad Station,Caesar Salad|Fruit Cup|Quinoa Bowl,65 RON,219,4,,completed,2026-04-19,YYYY-MM-DD
ORD-1196,CUST-528,Mihai Ionescu,DESSERT DEN ,brownie,-15 RON,55,,,completed,2026/04/08,YYYY/MM/DD
ORD-1197,CUST-519,Carmen Ungureanu, Taco Fiesta ,  Guacamole  |salsa,18 RON,185,3,, completed,not-a-date,invalid
ORD-1198,CUST-533,Ana Popescu,Sushi House,Green Tea,free,300,1,,completed,2026-04-26,YYYY-MM-DD
ORD-1199,CUST-521,Elena Radu,Pasta Paradise,Fettuccine Alfredo|Tiramisu,54 RON,38,2,,completed,2026-04-20,YYYY-MM-DD
ORD-1200,CUST-548,Ruxandra Mihail,Curry Corner,Mango Lassi,12 RON,32,2,,completed,2026-04-24,YYYY-MM-DD
ORD-1201,CUST-530,Elena Radu,Sushi House,Miso Soup|Sashimi Platter,55 RON,28,4,,completed,2026-04-01,YYYY-MM-DD
ORD-1202,CUST-502,Ana Popescu,Pasta Paradise,Mineral Water|Garlic Bread,17 RON,33,2,,completed,2026-04-30,YYYY-MM-DD
ORD-1203,CUST-534,Vlad Dima,BBQ Barn,Iced Tea|Coleslaw,16 RON,60,3,SUPERFREE,completed,2026-04-16,YYYY-MM-DD
ORD-1204,CUST-501,Andrei Stan,Burger Planet,Cheeseburger|Onion Rings,39 RON,60,,,cancelled,2026-04-28,YYYY-MM-DD
ORD-1205,CUST-523,Diana Voinea,salad station,Greek Salad,20 ron,50,1,,done,not-a-date,invalid
ORD-1206,CUST-504,Maria Popa,Curry Corner,Lamb Biryani,38 RON,33,4,,completed,2026-04-18,YYYY-MM-DD
ORD-1207,CUST-534,Stefan Iorga,Pasta Paradise,Fettuccine Alfredo|Garlic Bread,48 RON,35,,WELCOME10,completed,2026-04-13,YYYY-MM-DD
ORD-1208,CUST-534,Cristian Matei,Taco Fiesta,Salsa,6 RON,,,,cancelled,2026-04-29,YYYY-MM-DD
ORD-1209,CUST-509,Diana Voinea,SUSHI HOUSE,  Sashimi Platter  ,N/A,0,,,completed,04/23/2026,MM/DD/YYYY
ORD-1210,CUST-550,Mihai Ionescu,Burger Planet,Cola|Double Burger|Cheeseburger,65 RON,36,2,,completed,2026-04-29,YYYY-MM-DD
ORD-1211,CUST-532,Ioana Marin,Pasta Paradise,Garlic Bread,-10 RON,52,1,,completed,2026-04-07,YYYY-MM-DD
ORD-1212,CUST-537,Ruxandra Mihail,Taco Fiesta,Guacamole|Beef Taco,27 RON,46,5,,completed,2026-04-26,YYYY-MM-DD
ORD-1213,CUST-526,Maria Popa,Sushi House,Sashimi Platter|Edamame|Miso Soup,67 RON,49,1,,completed,2026-04-15,YYYY-MM-DD
ORD-1214,CUST-534,Ana Popescu,Dessert Den,Chocolate Cake|Coffee,30 RON,48,3,SUPERFREE,completed,2026-04-09,YYYY-MM-DD
ORD-1215,CUST-550,,BBQ BARN,Coleslaw| Cornbread|Iced Tea ,24 RON,206,, LOYALTY5,COMPLETED,23-04-2026,DD-MM-YYYY
ORD-1216,CUST-514,Carmen Ungureanu, Pizza Palace , Cola| Margherita Pizza,43.00RON,56,1,,completed,not-a-date,invalid
ORD-1217,CUST-513,Carmen Ungureanu,Salad Station,Quinoa Bowl|Caesar Salad,free,45,4,,completed,2026-04-07,YYYY-MM-DD
ORD-1218,CUST-530,Mihai Ionescu,Curry Corner,Chicken Tikka|Naan Bread,40 RON,56,,,completed,2026-04-03,YYYY-MM-DD
ORD-1219,CUST-541,Diana Voinea,Taco Fiesta,Guacamole|Chicken Taco|Nachos,44 RON,35,5,,completed,2026-04-04,YYYY-MM-DD
ORD-1220,CUST-504,Elena Radu,Salad Station,Fruit Cup|Quinoa Bowl,,44,,LOYALTY5,refunded,2026-04-13,YYYY-MM-DD
ORD-1221,CUST-545,Bogdan Florea,BBQ Barn,Pulled Pork|Iced Tea,48 RON,44,1,,completed,2026-04-12,YYYY-MM-DD
ORD-1222,CUST-537,Andrei Stan,  sushi house  ,Salmon Roll |miso soup|Sashimi Platter ,RON 73,42,3,,completed,04/11/2026,MM/DD/YYYY
ORD-1223,CUST-502,Bogdan Florea,Wok Express,Dumplings,free,24,6,,completed,2026-04-18,YYYY-MM-DD
ORD-1224,CUST-539,Mihai Ionescu,Pizza Palace,Caesar Salad|Pepperoni Pizza,62 RON,52,1,SUPERFREE,completed,2026-04-09,YYYY-MM-DD
ORD-1225,CUST-526,Bogdan Florea,Dessert Den,Chocolate Cake|Coffee|Cheesecake,50 RON,56,5,SUPERFREE,completed,2026-04-03,YYYY-MM-DD
ORD-1226,CUST-513,Alexandru Dumitru,Wok Express,Kung Pao Chicken|Green Tea|Dumplings,55 RON,-12,1,,completed,2026-04-09,YYYY-MM-DD
ORD-1227,CUST-512,Carmen Ungureanu,Sushi House,Tuna Roll,free,51,,,completed,2026-04-03,YYYY-MM-DD
ORD-1228,CUST-542,Diana Voinea,Pasta Paradise,Mineral Water,,,,,cancelled,2026-04-08,YYYY-MM-DD
ORD-1229,CUST-526,Diana Voinea,Salad Station,Fruit Cup,15 RON,21,,,refunded,2026-04-12,YYYY-MM-DD
ORD-1029,CUST-549,Diana Voinea,Taco Fiesta,Salsa|Beef Taco,21 RON,27,3,FIRSTORDER,completed,2026-04-03,YYYY-MM-DD
ORD-1231,CUST-516,Maria Popa,Curry Corner,Naan Bread|Chicken Tikka,40 RON,39,,,completed,2026-04-07,YYYY-MM-DD
ORD-1232,CUST-519,Maria Popa,  taco fiesta  ,  Beef Taco  |limeade,22 ron,60,4,welcome10,done,2026-04-15,YYYY-MM-DD
ORD-1233,CUST-506,Ioana Marin,Wok Express,Kung Pao Chicken|Spring Rolls|Fried Rice,-10 RON,39,5,,completed,2026-04-01,YYYY-MM-DD
ORD-1234,CUST-543,Cristian Matei,Burger Planet,Cola|Double Burger|Chicken Burger,68 RON,33,4,,completed,2026-04-11,YYYY-MM-DD
ORD-1235,CUST-533,Maria Popa,Pasta Paradise,Garlic Bread|Spaghetti Carbonara,50 RON,52,1,,completed,2026-04-18,YYYY-MM-DD
ORD-1236,CUST-526,Ruxandra Mihail,Wok Express,Kung Pao Chicken|Dumplings|Green Tea,free,40,,SAVE20,completed,2026-04-17,YYYY-MM-DD
ORD-1237,CUST-518,Andrei Stan,BBQ Barn,Pulled Pork|BBQ Ribs|Cornbread,105 RON,27,,,completed,2026-04-03,YYYY-MM-DD
ORD-1238,CUST-539,Andrei Stan,BBQ Barn,BBQ Ribs|Coleslaw|Pulled Pork,107 RON,31,5,,completed,2026-04-05,YYYY-MM-DD
ORD-1035,CUST-516,Stefan Iorga,BBQ Barn,Coleslaw|Iced Tea,16 RON,289,,,completed,2026-04-10,YYYY-MM-DD
ORD-1240,CUST-524,Diana Voinea,Pasta Paradise,Mineral Water|Tiramisu,23 RON,41,4,,completed,2026-04-08,YYYY-MM-DD
ORD-1241,CUST-506,Alexandru Dumitru, Dessert Den ,Coffee|Brownie,  23  ,38,4,,COMPLETED,2026-13-45,invalid
ORD-1242,CUST-508,Diana Voinea,Sushi House,Tuna Roll,16 RON,33,5,,completed,2026-04-01,YYYY-MM-DD
ORD-1243,CUST-527,Elena Radu,Pasta Paradise,Spaghetti Carbonara|Garlic Bread,50 RON,,,,cancelled,2026-04-24,YYYY-MM-DD
ORD-1244,CUST-540,Alexandru Dumitru,Dessert Den,Coffee|Cheesecake|Chocolate Cake,50 RON,183,,,completed,2026-04-27,YYYY-MM-DD
ORD-1245,CUST-541,Ana Popescu,Pizza Palace,Cola,8 RON,31,4,SUPERFREE,completed,2026-04-28,YYYY-MM-DD
ORD-1246,CUST-516,Ruxandra Mihail,Burger Planet,Cheeseburger,25 RON,0,2,SUPERFREE,completed,2026-04-01,YYYY-MM-DD
ORD-1057,CUST-510,Andrei Stan,Curry Corner,Lamb Biryani,38 RON,36,,,completed,2026-04-18,YYYY-MM-DD
ORD-1248,CUST-502,Bogdan Florea,Wok Express,Kung Pao Chicken,34 RON,21,,,refunded,2026-04-22,YYYY-MM-DD
ORD-1249,CUST-516,Elena Radu,Wok Express,Dumplings|Fried Rice|Spring Rolls,48 RON,39,2,,completed,2026-04-23,YYYY-MM-DD
ORD-1250,CUST-526,Maria Popa, Burger Planet ,Double Burger|chicken burger,60 ron,30,3,,completed,,missing
ORD-1251,CUST-504,Bogdan Florea,Dessert Den,Chocolate Cake,22 RON,28,5,SAVE20,completed,2026-04-16,YYYY-MM-DD
ORD-1252,CUST-517,Vlad Dima,Dessert Den,Cheesecake,20 RON,21,5,,completed,2026-04-10,YYYY-MM-DD
ORD-1253,CUST-513,Laura Constantinescu,Salad Station,Quinoa Bowl,,,,,refunded,2026-04-04,YYYY-MM-DD
ORD-1254,CUST-516,Diana Voinea,  pizza palace  ,  Caesar Salad  |  Breadsticks  ,  32  ,41,1,,completed,2026/04/24,YYYY/MM/DD
ORD-1255,CUST-508,Ioana Marin,CURRY CORNER ,  Naan Bread  |chicken tikka|Samosa ,50 ron,57,5,,completed,2026-13-45,invalid
ORD-1256,CUST-540,Mihai Ionescu,WOK EXPRESS,  Fried Rice  ,18.00RON,170,2,,completed,24-04-2026,DD-MM-YYYY
ORD-1257,CUST-517,Vlad Dima,Sushi House,Miso Soup,10 RON,23,5,,completed,2026-04-26,YYYY-MM-DD
ORD-1258,CUST-541,Ruxandra Mihail,Sushi House,Miso Soup|Sashimi Platter,55 RON,44,,LOYALTY5,cancelled,2026-04-25,YYYY-MM-DD
ORD-1259,CUST-501,Bogdan Florea,Pasta Paradise,Mineral Water|Tiramisu,23 RON,31,1,,completed,2026-05-01,YYYY-MM-DD
ORD-1260,CUST-529,,Burger Planet,Double Burger|Milkshake|Chicken Burger,75 RON,37,4,,completed,2026-05-01,YYYY-MM-DD
ORD-1261,CUST-505,Andrei Stan,Pizza Palace,Garlic Dip,8 RON,32,5,,completed,2026-04-16,YYYY-MM-DD
ORD-1262,CUST-523,Ana Popescu,Pasta Paradise,Tiramisu,18 RON,,,FIRSTORDER,cancelled,2026-04-26,YYYY-MM-DD
ORD-1263,CUST-541,Vlad Dima,Salad Station,Quinoa Bowl,28 RON,41,,,refunded,2026-04-12,YYYY-MM-DD
ORD-1264,CUST-548,Ioana Marin,Pizza Palace,Breadsticks,10 RON,30,2,,completed,2026-04-18,YYYY-MM-DD
ORD-1265,CUST-509,Carmen Ungureanu,PASTA PARADISE,  Spaghetti Carbonara  |Fettuccine Alfredo,74 ron,27,1, SUPERFREE,completed,13-04-2026,DD-MM-YYYY
ORD-1116,CUST-520,Carmen Ungureanu,  curry corner  ,Chicken Tikka ,32 ron,31,five,SAVE20 ,completed,2026-13-45,invalid
ORD-1267,CUST-531,Mihai Ionescu,Wok Express,Green Tea,5 RON,20,1,,completed,2026-04-25,YYYY-MM-DD
ORD-1268,CUST-504,Ruxandra Mihail,Wok Express,Dumplings|Kung Pao Chicken|Green Tea,55 RON,40,4,,completed,2026-04-18,YYYY-MM-DD
ORD-1269,CUST-539,Stefan Iorga,Salad Station,Greek Salad|Quinoa Bowl|Fresh Juice,60 RON,208,,WELCOME10,completed,2026-04-16,YYYY-MM-DD
ORD-1270,CUST-517,Laura Constantinescu,Taco Fiesta,Chicken Taco|Guacamole,26 RON,51,3,,completed,2026-04-27,YYYY-MM-DD
ORD-1271,CUST-546,Andrei Stan,BBQ Barn,Coleslaw|BBQ Ribs|Cornbread,73 RON,58,4,,completed,2026-04-30,YYYY-MM-DD
ORD-1272,CUST-544,Stefan Iorga,Burger Planet,Cola,8 RON,40,five,LOYALTY5,completed,2026-04-09,YYYY-MM-DD
ORD-1273,CUST-518,Elena Radu,Curry Corner,Naan Bread,8 RON,40,5,,completed,2026-04-18,YYYY-MM-DD
ORD-1274,CUST-544,Laura Constantinescu,BBQ Barn,Coleslaw,10 RON,44,2,SUPERFREE,completed,2026-04-12,YYYY-MM-DD
ORD-1275,CUST-532,Carmen Ungureanu,Curry Corner,Samosa|Chicken Tikka,42 RON,31,,,completed,2026-04-18,YYYY-MM-DD
ORD-1276,CUST-548,Elena Radu,Salad Station,Quinoa Bowl,-10 RON,50,,,completed,2026-04-21,YYYY-MM-DD
ORD-1277,CUST-505,Mihai Ionescu,Sushi House,Tuna Roll|Miso Soup|Sashimi Platter,71 RON,27,,,completed,2026-04-08,YYYY-MM-DD
ORD-1278,CUST-523,Mihai Ionescu,Salad Station,Greek Salad|Caesar Salad|Fresh Juice,,51,,,refunded,2026-04-19,YYYY-MM-DD
ORD-1203,CUST-546,Elena Radu,Salad Station,Fresh Juice|Quinoa Bowl,,54,3,,completed,2026-05-01,YYYY-MM-DD
ORD-1280,CUST-526,Ioana Marin,Wok Express,Fried Rice|Kung Pao Chicken,52 RON,25,,LOYALTY5,completed,2026-04-22,YYYY-MM-DD
ORD-1281,CUST-502,Ioana Marin,Pizza Palace,Margherita Pizza|Breadsticks,45 RON,50,,,cancelled,2026-04-17,YYYY-MM-DD
ORD-1282,CUST-547,Maria Popa,Sushi House,Miso Soup|Tuna Roll,26 RON,41,5,WELCOME10,completed,2026-04-03,YYYY-MM-DD
ORD-1091,CUST-503,,Pizza Palace,Breadsticks|Margherita Pizza|Garlic Dip,53 RON,26,4,,completed,2026-04-22,YYYY-MM-DD
ORD-1284,CUST-546,Ioana Marin,Burger Planet,Chicken Burger|Fries|Onion Rings,54 RON,26,1,,completed,2026-04-11,YYYY-MM-DD
ORD-1285,CUST-520,Vlad Dima,Pizza Palace,Breadsticks|Pepperoni Pizza,-10 RON,28,,WELCOME10,completed,2026-04-29,YYYY-MM-DD
ORD-1286,CUST-539,Cristian Matei,Salad Station,Quinoa Bowl|Fresh Juice|Caesar Salad,62 RON,56,,,completed,2026-04-30,YYYY-MM-DD
ORD-1287,CUST-534,Alexandru Dumitru,BBQ Barn,BBQ Ribs|Coleslaw|Cornbread,,,,,cancelled,2026-04-03,YYYY-MM-DD
ORD-1288,CUST-523,Andrei Stan,Dessert Den,Chocolate Cake|Cheesecake,42 RON,39,5,FIRSTORDER,completed,2026-04-30,YYYY-MM-DD
ORD-1289,CUST-514,Vlad Dima,Pizza Palace,Margherita Pizza|Breadsticks,45 RON,41,4,,completed,2026-04-03,YYYY-MM-DD
ORD-1290,CUST-534,Ruxandra Mihail,Taco Fiesta,Chicken Taco|Beef Taco,,51,,LOYALTY5,refunded,2026-04-19,YYYY-MM-DD
ORD-1291,CUST-518,Mihai Ionescu,Taco Fiesta,Salsa,6 RON,27,2,,completed,2026-04-26,YYYY-MM-DD
ORD-1292,CUST-512,Cristian Matei,Sushi House,Tuna Roll|Edamame,28 RON,46,1,,completed,2026-04-26,YYYY-MM-DD
ORD-1293,CUST-512,Andrei Stan,BBQ Barn,Cornbread|Coleslaw,18 RON,not-a-number,1,,completed,2026-04-10,YYYY-MM-DD
ORD-1294,CUST-513,Bogdan Florea,Curry Corner,Chicken Tikka,32 RON,45,1,WELCOME10,completed,2026-04-19,YYYY-MM-DD
ORD-1295,CUST-511,Cristian Matei,BBQ Barn,Coleslaw|BBQ Ribs,65 RON,42,4,,completed,2026-04-07,YYYY-MM-DD
ORD-1296,CUST-504,Maria Popa,Dessert Den,Cheesecake,20 RON,238,,,completed,2026-04-03,YYYY-MM-DD
ORD-1297,CUST-534,Carmen Ungureanu,Burger Planet,Onion Rings|Milkshake|Fries,,,,,refunded,2026-04-26,YYYY-MM-DD
ORD-1298,CUST-524,Laura Constantinescu,SUSHI HOUSE,edamame|miso soup,  22  ,52,1, SUPERFREE, completed,not-a-date,invalid
ORD-1299,CUST-540,Ioana Marin,Pizza Palace,Garlic Dip|Margherita Pizza|Caesar Salad,65 RON,24,,,completed,2026-04-03,YYYY-MM-DD
ORD-1300,CUST-515,Cristian Matei,Taco Fiesta,Chicken Taco,14 RON,43,2,,completed,2026-04-20,YYYY-MM-DD
ORD-1301,CUST-502,Vlad Dima,Pasta Paradise,Spaghetti Carbonara,-10 RON,50,3,,completed,2026-04-27,YYYY-MM-DD
ORD-1302,CUST-538,Bogdan Florea,BBQ Barn,Iced Tea,6 RON,49,,SUPERFREE,cancelled,2026-04-13,YYYY-MM-DD
ORD-1303,CUST-543,Stefan Iorga,Wok Express,Dumplings,16 RON,32,,,completed,2026-04-08,YYYY-MM-DD
ORD-1304,CUST-549,Mihai Ionescu,SALAD STATION, Caesar Salad, 22 ,36,,welcome10,completed,2026-13-45,invalid
ORD-1305,CUST-522,Carmen Ungureanu,Curry Corner,Samosa|Chicken Tikka,42 RON,58,1,FIRSTORDER,completed,2026-04-16,YYYY-MM-DD
ORD-1306,CUST-535,Maria Popa,Pizza Palace,Pepperoni Pizza,40 RON,28,2,,completed,2026-04-30,YYYY-MM-DD
ORD-1307,CUST-528,Vlad Dima,Pizza Palace,Breadsticks|Caesar Salad|Cola,40 RON,,,FIRSTORDER,refunded,2026-04-24,YYYY-MM-DD
ORD-1308,CUST-543,Maria Popa,Dessert Den,Coffee,8 RON,47,3,,completed,2026-04-03,YYYY-MM-DD
ORD-1309,CUST-517,Bogdan Florea,Wok Express,Dumplings|Kung Pao Chicken|Green Tea,55 RON,34,,SAVE20,completed,2026-04-03,YYYY-MM-DD
ORD-1310,CUST-516,Carmen Ungureanu,Dessert Den,Cheesecake,20 RON,45,4,,completed,2026-04-21,YYYY-MM-DD
ORD-1311,CUST-525,Carmen Ungureanu,Taco Fiesta,Limeade|Chicken Taco,21 RON,,,,completed,2026-04-03,YYYY-MM-DD
ORD-1312,CUST-511,Ruxandra Mihail,PIZZA PALACE,  Caesar Salad  |  Breadsticks  |  Garlic Dip  ,RON 40,60,5,,completed,2026-13-45,invalid
ORD-1313,CUST-521,Stefan Iorga,Sushi House,Sashimi Platter,free,50,6,,completed,2026-04-18,YYYY-MM-DD
ORD-1314,CUST-518,Andrei Stan,BBQ Barn,Cornbread|BBQ Ribs|Coleslaw,73 RON,55,3,LOYALTY5,completed,2026-04-29,YYYY-MM-DD
ORD-1315,CUST-507,Carmen Ungureanu,BBQ Barn,Iced Tea|Cornbread,14 RON,34,-1,SUPERFREE,completed,2026-04-04,YYYY-MM-DD
ORD-1316,CUST-538,Ioana Marin,Dessert Den,Chocolate Cake,22 RON,55,,,completed,2026-04-27,YYYY-MM-DD
ORD-1317,CUST-533,Ruxandra Mihail,Taco Fiesta,Salsa|Nachos,24 RON,146,4,,completed,2026-04-29,YYYY-MM-DD
ORD-1318,CUST-509,Stefan Iorga,Dessert Den,Coffee,8 RON,195,3,,completed,2026-04-05,YYYY-MM-DD
ORD-1319,CUST-544,Ana Popescu,Pizza Palace,Breadsticks,10 RON,51,5,SAVE20,completed,2026-04-03,YYYY-MM-DD
ORD-1320,CUST-550,Cristian Matei,Wok Express,Spring Rolls|Green Tea|Kung Pao Chicken,53 RON,34,5,,completed,2026-04-17,YYYY-MM-DD
ORD-1321,CUST-523,Stefan Iorga,Sushi House,Tuna Roll|Miso Soup|Sashimi Platter,71 RON,45,2,,completed,2026-04-06,YYYY-MM-DD
ORD-1322,CUST-541,Diana Voinea,Wok Express,Dumplings|Kung Pao Chicken|Green Tea,55 RON,41,1,,completed,2026-04-04,YYYY-MM-DD
ORD-1051,CUST-511,Laura Constantinescu,Wok Express,Dumplings,16 RON,32,6,,completed,2026-04-02,YYYY-MM-DD
ORD-1324,CUST-544,Maria Popa,BURGER PLANET, Cola| Double Burger,  40  ,not-a-number,1,WELCOME10 ,completed,not-a-date,invalid
ORD-1325,CUST-529,Bogdan Florea,Taco Fiesta,Guacamole,12 RON,0,3,,completed,2026-04-08,YYYY-MM-DD
ORD-1326,CUST-510,Laura Constantinescu,Burger Planet,Fries,12 RON,54,5,,completed,2026-04-14,YYYY-MM-DD
ORD-1327,CUST-548,Carmen Ungureanu,Burger Planet,Milkshake|Onion Rings|Fries,41 RON,47,,,completed,2026-04-30,YYYY-MM-DD
ORD-1328,CUST-535,Vlad Dima,Salad Station,Fresh Juice,12 RON,60,2,FIRSTORDER,completed,2026-04-28,YYYY-MM-DD
ORD-1329,CUST-542,Ioana Marin,  taco fiesta  , Limeade|Salsa,13 RON,,,,refunded,04-04-2026,DD-MM-YYYY
ORD-1330,CUST-534,Ruxandra Mihail,Burger Planet,Cola|Chicken Burger|Milkshake,51 RON,41,5,,completed,2026-04-15,YYYY-MM-DD
ORD-1331,CUST-530,Ruxandra Mihail,Curry Corner,Chicken Tikka|Samosa,42 RON,30,4,,completed,2026-04-14,YYYY-MM-DD
ORD-1332,CUST-531,Elena Radu,Dessert Den,Brownie|Coffee,23 RON,46,2,LOYALTY5,completed,2026-04-30,YYYY-MM-DD
ORD-1333,CUST-501,Ana Popescu,  sushi house  ,tuna roll|green tea|Miso Soup ,31 ron,37,5,,completed,2026-04-19,YYYY-MM-DD
ORD-1334,CUST-532,Diana Voinea,Sushi House,Miso Soup|Salmon Roll|Green Tea,,24,,,refunded,2026-04-02,YYYY-MM-DD
ORD-1335,CUST-550,Vlad Dima,Curry Corner,Samosa|Mango Lassi|Lamb Biryani,60 RON,48,1,LOYALTY5,completed,2026-04-07,YYYY-MM-DD
ORD-1336,CUST-540,Mihai Ionescu,pizza palace, Cola,RON 8,40,2,,completed,2026/04/14,YYYY/MM/DD
ORD-1123,CUST-516,Ana Popescu,Pasta Paradise,Garlic Bread,12 RON,30,,,completed,2026-04-08,YYYY-MM-DD
ORD-1338,CUST-533,Maria Popa,BBQ Barn,BBQ Ribs|Iced Tea|Cornbread,69 RON,,,,refunded,2026-04-13,YYYY-MM-DD
ORD-1339,CUST-501,Ruxandra Mihail,Dessert Den,Ice Cream Sundae,18 RON,,,,refunded,2026-04-19,YYYY-MM-DD
ORD-1340,CUST-534,Elena Radu,Pizza Palace,Cola|Caesar Salad|Margherita Pizza,65 RON,26,3,,completed,2026-04-09,YYYY-MM-DD
ORD-1341,CUST-521,Mihai Ionescu,Sushi House,Tuna Roll,-10 RON,not-a-number,,,completed,2026-04-29,YYYY-MM-DD
ORD-1342,CUST-502,Cristian Matei,Pasta Paradise,Fettuccine Alfredo|Spaghetti Carbonara|Garlic Bread,86 RON,45,,FIRSTORDER,completed,2026-04-17,YYYY-MM-DD
ORD-1343,CUST-512,Vlad Dima,Sushi House,Miso Soup|Salmon Roll|Tuna Roll,44 RON,41,5,SAVE20,completed,2026-04-15,YYYY-MM-DD
ORD-1344,CUST-515,Bogdan Florea,Dessert Den,Ice Cream Sundae|Coffee,26 RON,22,5,,completed,2026-04-21,YYYY-MM-DD
ORD-1345,CUST-518,Maria Popa,TACO FIESTA, Chicken Taco, 14 ,38,,,completed,2026-04-01,YYYY-MM-DD
ORD-1346,CUST-520,Bogdan Florea,Burger Planet,Onion Rings,14 RON,45,,FIRSTORDER,completed,2026-04-19,YYYY-MM-DD
ORD-1347,CUST-531,Ruxandra Mihail,Sushi House,Green Tea|Miso Soup|Salmon Roll,33 RON,30,6,,completed,2026-04-18,YYYY-MM-DD
ORD-1348,CUST-513,Elena Radu,Salad Station,Greek Salad|Caesar Salad|Fresh Juice,54 RON,40,1,,completed,2026-04-11,YYYY-MM-DD
ORD-1349,CUST-534,Alexandru Dumitru,Burger Planet,Fries,N/A,23,,,completed,2026-04-14,YYYY-MM-DD
ORD-1350,CUST-521,Alexandru Dumitru,CURRY CORNER,mango lassi| Naan Bread|  Chicken Tikka  , 52 ,60,,,completed,2026-04-09,YYYY-MM-DD
ORD-1321,CUST-548,Andrei Stan,Sushi House,Sashimi Platter|Edamame|Salmon Roll,75 RON,24,4,,completed,2026-05-01,YYYY-MM-DD
ORD-1352,CUST-509,Ruxandra Mihail,Burger Planet,Fries|Cheeseburger,37 RON,fast,5,,completed,2026-05-01,YYYY-MM-DD
ORD-1353,CUST-544,Ruxandra Mihail,Pizza Palace,Breadsticks|Margherita Pizza,45 RON,39,3,,completed,2026-04-12,YYYY-MM-DD
ORD-1354,CUST-534,Ana Popescu,Pizza Palace,Margherita Pizza|Cola,43 RON,52,5,,completed,2026-04-06,YYYY-MM-DD
ORD-1355,CUST-524,Laura Constantinescu,Dessert Den,Ice Cream Sundae|Cheesecake|Brownie,53 RON,22,,FIRSTORDER,completed,2026-04-25,YYYY-MM-DD
ORD-1356,CUST-536,Carmen Ungureanu,BBQ Barn,Coleslaw,10 RON,29,2,WELCOME10,completed,2026-04-16,YYYY-MM-DD
ORD-1077,CUST-548,Mihai Ionescu,Dessert Den,Chocolate Cake,22 RON,220,6,SAVE20,completed,2026-04-18,YYYY-MM-DD
ORD-1358,CUST-528,Laura Constantinescu,  dessert den  ,Coffee ,8 ron,33,4,SAVE20 ,completed,04/07/2026,MM/DD/YYYY
ORD-1359,CUST-525,Ruxandra Mihail,Wok Express,Spring Rolls|Fried Rice,32 RON,53,,SUPERFREE,completed,2026-04-30,YYYY-MM-DD
ORD-1360,CUST-507,Cristian Matei,BBQ Barn,BBQ Ribs|Cornbread|Pulled Pork,,,,LOYALTY5,cancelled,2026-04-08,YYYY-MM-DD
ORD-1361,CUST-510,Laura Constantinescu,Wok Express,Fried Rice|Green Tea,23 RON,25,3,,completed,2026-04-12,YYYY-MM-DD
ORD-1362,CUST-541,Mihai Ionescu,Pizza Palace,Cola|Garlic Dip,,,,SUPERFREE,cancelled,2026-04-16,YYYY-MM-DD
ORD-1363,CUST-534,Ioana Marin,Pasta Paradise,Garlic Bread,12 RON,29,4,,completed,2026-04-05,YYYY-MM-DD
ORD-1364,CUST-546,Cristian Matei,Wok Express,Kung Pao Chicken|Dumplings|Spring Rolls,64 RON,168,5,,completed,2026-04-27,YYYY-MM-DD
ORD-1365,CUST-541,Ruxandra Mihail,Dessert Den,Cheesecake|Brownie|Coffee,43 RON,44,,LOYALTY5,completed,2026-04-08,YYYY-MM-DD
ORD-1366,CUST-512,Stefan Iorga,Sushi House,Tuna Roll,16 RON,54,1,,completed,2026-04-28,YYYY-MM-DD
ORD-1367,CUST-517,Ruxandra Mihail,Curry Corner,Samosa|Lamb Biryani|Mango Lassi,N/A,60,2,,completed,2026-04-02,YYYY-MM-DD
